# ell,Dl_TT,Dl_EE,Dl_TE
1.329000000000000000e+03,7.251538979463566648e+02,2.887352423857969796e+01,-5.013688280182680757e+01
1.330000000000000000e+03,7.258638153239833173e+02,2.876604429492308057e+01,-5.063402965894105989e+01
1.331000000000000000e+03,7.266108451490914604e+02,2.865566733795352761e+01,-5.112102337818837583e+01
1.332000000000000000e+03,7.273929188226977658e+02,2.854238664927968117e+01,-5.159768961058809111e+01
1.333000000000000000e+03,7.282109418127653271e+02,2.842626949751893406e+01,-5.206385322424105766e+01
1.334000000000000000e+03,7.290628530831571652e+02,2.830745714164087801e+01,-5.251926402961044715e+01
1.335000000000000000e+03,7.299473378307666280e+02,2.818586780941847536e+01,-5.296374527391679266e+01
1.336000000000000000e+03,7.308645699683614794e+02,2.806164223848461603e+01,-5.339726787965131649e+01
1.337000000000000000e+03,7.318124992282095036e+02,2.793477239874153284e+01,-5.381957914596004855e+01
1.338000000000000000e+03,7.327913064490724082e+02,2.780539852112097066e+01,-5.423057401290261481e+01
1.339000000000000000e+03,7.337989481091804009e+02,2.767343782019250042e+01,-5.462999801983807657e+01
1.340000000000000000e+03,7.348341264803234480e+02,2.753910429186768383e+01,-5.501781857044152702e+01
1.341000000000000000e+03,7.358970320907158111e+02,2.740224041119791565e+01,-5.539385363560372610e+01
1.342000000000000000e+03,7.369856308093106918e+02,2.726313395526334560e+01,-5.575784599421714205e+01
1.343000000000000000e+03,7.380993765517637257e+02,2.712162693240077971e+01,-5.610983449935133649e+01
1.344000000000000000e+03,7.392362409207589735e+02,2.697793240526823055e+01,-5.644956001357072495e+01
1.345000000000000000e+03,7.403964259059304140e+02,2.683196618899390984e+01,-5.677691093214767903e+01
1.346000000000000000e+03,7.415779083936248526e+02,2.668386664940737774e+01,-5.709177465667444551e+01
1.347000000000000000e+03,7.427801528617657141e+02,2.653362342635081106e+01,-5.739403758157703805e+01
1.348000000000000000e+03,7.440011410100887588e+02,2.638130020706821099e+01,-5.768351082478445591e+01
1.349000000000000000e+03,7.452410844510304742e+02,2.622703473092049009e+01,-5.796007872755725288e+01
1.350000000000000000e+03,7.464979692115539365e+02,2.607089028167438727e+01,-5.822384735472858353e+01
1.351000000000000000e+03,7.477712694814929364e+02,2.591285560150205924e+01,-5.847469895448289634e+01
1.352000000000000000e+03,7.490597229814920865e+02,2.575306739207825402e+01,-5.871251474304624907e+01
1.353000000000000000e+03,7.503642979060605285e+02,2.559151356716266079e+01,-5.893732337882845940e+01
1.354000000000000000e+03,7.516763107368158217e+02,2.542847888602604556e+01,-5.914907817398573542e+01
1.355000000000000000e+03,7.530063860534238529e+02,2.526380239607966516e+01,-5.934765708428798092e+01
1.356000000000000000e+03,7.543473282822362762e+02,2.509769425681723476e+01,-5.953308546817476099e+01
1.357000000000000000e+03,7.556993686954075429e+02,2.493021595131781964e+01,-5.970531330875490283e+01
1.358000000000000000e+03,7.570627396607627588e+02,2.476128029155802324e+01,-5.986421520500471161e+01
1.359000000000000000e+03,7.584302488926747401e+02,2.459109696128165368e+01,-6.000988738841992642e+01
1.360000000000000000e+03,7.598021305792004796e+02,2.441972698392530461e+01,-6.014212792137648478e+01
1.361000000000000000e+03,7.611786196357094241e+02,2.424715698434837563e+01,-6.026095648345555844e+01
1.362000000000000000e+03,7.625673772102235262e+02,2.407344770686577462e+01,-6.036639159573793734e+01
1.363000000000000000e+03,7.639537880656688458e+02,2.389873402083176401e+01,-6.045830210182354847e+01
1.364000000000000000e+03,7.653455142142250907e+02,2.372300215752346730e+01,-6.053677844308084133e+01
1.365000000000000000e+03,7.667427923039344932e+02,2.354638674082237770e+01,-6.060183562813191571e+01
1.366000000000000000e+03,7.681310078827174266e+02,2.336894802419239170e+01,-6.065341322782833799e+01
1.367000000000000000e+03,7.695252490399174121e+02,2.319074615270274720e+01,-6.069152388322287095e+01
1.368000000000000000e+03,7.709183269254800734e+02,2.301176691259424345e+01,-6.071617904529227161e+01
1.369000000000000000e+03,7.723030525218460980e+02,2.283221876213726986e+01,-6.072738897141575620e+01
1.370000000000000000e+03,7.736945134186180439e+02,2.265216155627983952e+01,-6.072523697861421965e+01
1.371000000000000000e+03,7.750706687150421885e+02,2.247150655258412044e+01,-6.070973092855430053e+01
1.372000000000000000e+03,7.764466051753180409e+02,2.229053621094964655e+01,-6.068087748182174579e+01
1.373000000000000000e+03,7.778151321367347464e+02,2.210916163712152382e+01,-6.063875635271786990e+01
1.374000000000000000e+03,7.791764839206072111e+02,2.192751663873189827e+01,-6.058344605208269940e+01
1.375000000000000000e+03,7.805234684959681317e+02,2.174566070637266790e+01,-6.051494963064828880e+01
1.376000000000000000e+03,7.818637442709513152e+02,2.156372753219774907e+01,-6.043326893542447209e+01
1.377000000000000000e+03,7.831975431367837928e+02,2.138162799105278111e+01,-6.033855312287040107e+01
1.378000000000000000e+03,7.845176703892880141e+02,2.119956994038027176e+01,-6.023080163510302043e+01
1.379000000000000000e+03,7.858243559027780520e+02,2.101753843264818755e+01,-6.011008697039443405e+01
1.380000000000000000e+03,7.871104028062200086e+02,2.083566700279960671e+01,-5.997633191670944797e+01
1.381000000000000000e+03,7.883908899115140230e+02,2.065386639322147388e+01,-5.982975509203323838e+01
1.382000000000000000e+03,7.896511922687431024e+02,2.047234435372982375e+01,-5.967027689773992449e+01
1.383000000000000000e+03,7.908915348482238414e+02,2.029108585406929777e+01,-5.949796506000085117e+01
1.384000000000000000e+03,7.921121412241875532e+02,2.011015011517442019e+01,-5.931296037798216503e+01
1.385000000000000000e+03,7.933206591349101018e+02,1.992967061543999563e+01,-5.911540247257971714e+01
1.386000000000000000e+03,7.945098835441103802e+02,1.974970658449803906e+01,-5.890550404818912256e+01
1.387000000000000000e+03,7.956726078284243613e+02,1.957031726574858155e+01,-5.868325387375858071e+01
1.388000000000000000e+03,7.968164749657730681e+02,1.939156192264140799e+01,-5.844893658312084028e+01
1.389000000000000000e+03,7.979342749744317871e+02,1.921349984495600438e+01,-5.820261288835053648e+01
1.390000000000000000e+03,7.990336473526170948e+02,1.903626461132663650e+01,-5.794441661239269337e+01
1.391000000000000000e+03,8.001073785184113376e+02,1.885984132675968894e+01,-5.767455469720719208e+01
1.392000000000000000e+03,8.011556786248464732e+02,1.868436365389001708e+01,-5.739301018742386873e+01
1.393000000000000000e+03,8.021861814999817852e+02,1.850981679422336157e+01,-5.709998777700212003e+01
1.394000000000000000e+03,8.031842420868147201e+02,1.833626026311141644e+01,-5.679554253763861027e+01
1.395000000000000000e+03,8.041500645078763228e+02,1.816382789595651914e+01,-5.647987695391616114e+01
1.396000000000000000e+03,8.050912763793739941e+02,1.799243082939248950e+01,-5.615296965268594676e+01
1.397000000000000000e+03,8.060080774997576327e+02,1.782227730118838949e+01,-5.581509520792581469e+01
1.398000000000000000e+03,8.068858141625992175e+02,1.765335286262181214e+01,-5.546623010231564876e+01
1.399000000000000000e+03,8.077395328436899717e+02,1.748571740956832699e+01,-5.510672104552172357e+01
1.400000000000000000e+03,8.085545751372768564e+02,1.731943093230364639e+01,-5.473669093668066665e+01
1.401000000000000000e+03,8.093459833148697271e+02,1.715455348024420701e+01,-5.435633566978713560e+01
1.402000000000000000e+03,8.100990971300662977e+02,1.699114504410197668e+01,-5.396570068068927384e+01
1.403000000000000000e+03,8.108215312564223041e+02,1.682919142936697199e+01,-5.356512719597413508e+01
1.404000000000000000e+03,8.115134720963014843e+02,1.666882707219714632e+01,-5.315473268594070078e+01
1.405000000000000000e+03,8.121676777122248723e+02,1.651011227648314872e+01,-5.273463364793676789e+01
1.406000000000000000e+03,8.127843290072507898e+02,1.635310747585542757e+01,-5.230501987758582771e+01
1.407000000000000000e+03,8.133636040294320537e+02,1.619772472688042342e+01,-5.186615448414326579e+01
1.408000000000000000e+03,8.139131035254100652e+02,1.604417325219258927e+01,-5.141807688122126763e+01
1.409000000000000000e+03,8.144181483682309590e+02,1.589236539605903964e+01,-5.096104834037181774e+01
1.410000000000000000e+03,8.148937588594768613e+02,1.574243642362367446e+01,-5.049525498251706068e+01
1.411000000000000000e+03,8.153252496558259281e+02,1.559437324507766753e+01,-5.002080779471614136e+01
1.412000000000000000e+03,8.157202090701699717e+02,1.544831144600342832e+01,-4.953803967225824323e+01
1.413000000000000000e+03,8.160713708724317712e+02,1.530423826763897388e+01,-4.904698564232087676e+01
1.414000000000000000e+03,8.163863167152370579e+02,1.516221538081007836e+01,-4.854812544418319220e+01
1.415000000000000000e+03,8.166577735596084722e+02,1.502223037852724907e+01,-4.804149247223390518e+01
1.416000000000000000e+03,8.168933161008609432e+02,1.488441954974505244e+01,-4.752741635676362364e+01
1.417000000000000000e+03,8.170856641948835204e+02,1.474877085928127407e+01,-4.700607744503147956e+01
1.418000000000000000e+03,8.172423852850058665e+02,1.461534672139338653e+01,-4.647780384509650986e+01
1.419000000000000000e+03,8.173561918296513795e+02,1.448420974826009733e+01,-4.594262590740368069e+01
1.420000000000000000e+03,8.174272181059803870e+02,1.435534849836576399e+01,-4.540094455036566501e+01
1.421000000000000000e+03,8.174555945147404827e+02,1.422882599353567379e+01,-4.485293722993073118e+01
1.422000000000000000e+03,8.174414475115297591e+02,1.410470546712012485e+01,-4.429870647187807009e+01
1.423000000000000000e+03,8.173923251646925792e+02,1.398290185582556511e+01,-4.373857691683169691e+01
1.424000000000000000e+03,8.172934945900535695e+02,1.386362734144107733e+01,-4.317264980298448762e+01
1.425000000000000000e+03,8.171524956377046465e+02,1.374679730495857299e+01,-4.260124852402414319e+01
1.426000000000000000e+03,8.169694383310472858e+02,1.363247586808532574e+01,-4.202462162475283947e+01
1.427000000000000000e+03,8.167370028082873432e+02,1.352065312839743072e+01,-4.144286856564323074e+01
1.428000000000000000e+03,8.164627161415808132e+02,1.341139367563294904e+01,-4.085623676882277522e+01
1.429000000000000000e+03,8.161466754090073437e+02,1.330468808287370841e+01,-4.026512163922921417e+01
1.430000000000000000e+03,8.157889732695512066e+02,1.320060142261471903e+01,-3.966954679218023472e+01
1.431000000000000000e+03,8.153822722912483414e+02,1.309919901397029918e+01,-3.906990663734990932e+01
1.432000000000000000e+03,8.149340817826548573e+02,1.300047216976616404e+01,-3.846629809414552170e+01
1.433000000000000000e+03,8.144370552527705058e+02,1.290441245601672193e+01,-3.785904040722782327e+01
1.434000000000000000e+03,8.138986928745446221e+02,1.281101169503719106e+01,-3.724830388716835472e+01
1.435000000000000000e+03,8.133116389520715757e+02,1.272041048093971582e+01,-3.663440695748712983e+01
1.436000000000000000e+03,8.126833843915701436e+02,1.263252690126338429e+01,-3.601751915181467467e+01
1.437000000000000000e+03,8.120065641762233781e+02,1.254735356473762131e+01,-3.539795816117174354e+01
1.438000000000000000e+03,8.112812342199416662e+02,1.246503186017875109e+01,-3.477581857511066943e+01
1.439000000000000000e+03,8.105148713500904023e+02,1.238555493401953989e+01,-3.415149169796195139e+01
1.440000000000000000e+03,8.097075220442128511e+02,1.230884194897158679e+01,-3.352507152142968749e+01
1.441000000000000000e+03,8.088518024207536428e+02,1.223496085507039588e+01,-3.289687454102985953e+01
1.442000000000000000e+03,8.079477494837796030e+02,1.216390562310321677e+01,-3.226706849761450258e+01
1.443000000000000000e+03,8.069953954966722449e+02,1.209567050291957635e+01,-3.163589516897571130e+01
1.444000000000000000e+03,8.060021936097505204e+02,1.203032428162454437e+01,-3.100367039277258741e+01
1.445000000000000000e+03,8.049607409917679206e+02,1.196786177290473852e+01,-3.037048706452438296e+01
1.446000000000000000e+03,8.038710557152113552e+02,1.190827807498729740e+01,-2.973658644191296574e+01
1.447000000000000000e+03,8.027405767703141919e+02,1.185156857223175564e+01,-2.910235816788750185e+01
1.448000000000000000e+03,8.015618872076814796e+02,1.179772893660496358e+01,-2.846782050006373765e+01
1.449000000000000000e+03,8.003349910344119280e+02,1.174682938528924758e+01,-2.783343715266078533e+01
1.450000000000000000e+03,7.990673132385906001e+02,1.169879191317379252e+01,-2.719930050096715135e+01
1.451000000000000000e+03,7.977588480040050172e+02,1.165368733158915937e+01,-2.656572542103492296e+01
1.452000000000000000e+03,7.964021570519347506e+02,1.161143828214469309e+01,-2.593295158729980443e+01
1.453000000000000000e+03,7.949972226138910401e+02,1.157211622479113444e+01,-2.530121845271707670e+01
1.454000000000000000e+03,7.935514480311039733e+02,1.153571865723622558e+01,-2.467076550555627534e+01
1.455000000000000000e+03,7.920648065435858598e+02,1.150216911560375088e+01,-2.404175803638888809e+01
1.456000000000000000e+03,7.905372669565972501e+02,1.147153994372619756e+01,-2.341436141755352551e+01
1.457000000000000000e+03,7.889687936843351963e+02,1.144382952482106042e+01,-2.278888963883865060e+01
1.458000000000000000e+03,7.873519211706536680e+02,1.141888802555083693e+01,-2.216550830562306373e+01
1.459000000000000000e+03,7.856940308116320466e+02,1.139686293371652503e+01,-2.154438317446404128e+01
1.460000000000000000e+03,7.839950741298030152e+02,1.137775352083472313e+01,-2.092582868862249157e+01
1.461000000000000000e+03,7.822549984498525646e+02,1.136141084209805996e+01,-2.030993671976482418e+01
1.462000000000000000e+03,7.804737469506089838e+02,1.134790901746901248e+01,-1.969702212833021093e+01
1.463000000000000000e+03,7.786512587181404115e+02,1.133724820640690822e+01,-1.908725150505255286e+01
1.464000000000000000e+03,7.767874687997858700e+02,1.132935460747788881e+01,-1.848079170612556865e+01
1.465000000000000000e+03,7.748823082589481146e+02,1.132430322659787159e+01,-1.787780987574971547e+01
1.466000000000000000e+03,7.729431298554889054e+02,1.132202085140814063e+01,-1.727869623729932513e+01
1.467000000000000000e+03,7.709624312265709705e+02,1.132243456303358187e+01,-1.668347006559816847e+01
1.468000000000000000e+03,7.689475574428012123e+02,1.132569450397321376e+01,-1.609244801529176883e+01
1.469000000000000000e+03,7.668909985645414054e+02,1.133157982712309853e+01,-1.550579860530440435e+01
1.470000000000000000e+03,7.647926665732608171e+02,1.134024125718118903e+01,-1.492361649686908365e+01
1.471000000000000000e+03,7.626673210528191476e+02,1.135153278318421499e+01,-1.434621954011837275e+01
1.472000000000000000e+03,7.605000154955775997e+02,1.136553145092646311e+01,-1.377370325797428485e+01
1.473000000000000000e+03,7.582906511082518364e+02,1.138209182401021202e+01,-1.320631214857535873e+01
1.474000000000000000e+03,7.560539768674299239e+02,1.140136577602797807e+01,-1.264421693747913267e+01
1.475000000000000000e+03,7.537750358246945552e+02,1.142313418262652114e+01,-1.208766311087827283e+01
1.476000000000000000e+03,7.514685701613008177e+02,1.144754948220251833e+01,-1.153667391106896289e+01
1.477000000000000000e+03,7.491270418673739186e+02,1.147446736773019893e+01,-1.099157015041009622e+01
1.478000000000000000e+03,7.467503352956082381e+02,1.150381806597100365e+01,-1.045245043751218006e+01
1.479000000000000000e+03,7.443457572144561709e+02,1.153575484781547367e+01,-9.919473370644965371e+00
1.480000000000000000e+03,7.419057599858150525e+02,1.157005997600771252e+01,-9.392850131478212461e+00
1.481000000000000000e+03,7.394376441172291834e+02,1.160688726525285297e+01,-8.872733119770071397e+00
1.482000000000000000e+03,7.369338558136387292e+02,1.164601951720782580e+01,-8.359282802743187801e+00
1.483000000000000000e+03,7.344016895287163607e+02,1.168753682410618211e+01,-7.852630605388680074e+00
1.484000000000000000e+03,7.318484367658478504e+02,1.173137102851745261e+01,-7.352938333563516338e+00
1.485000000000000000e+03,7.292591092538201565e+02,1.177752848924191476e+01,-6.860353637997420151e+00
1.486000000000000000e+03,7.266484183722920989e+02,1.182586730959152277e+01,-6.375010031700608870e+00
1.487000000000000000e+03,7.240013702021315112e+02,1.187646861555797706e+01,-5.897078886389117258e+00
1.488000000000000000e+03,7.213326705757106083e+02,1.192926527136905079e+01,-5.426687767294842146e+00
1.489000000000000000e+03,7.186421713772600697e+02,1.198419038868424202e+01,-4.963979854478092868e+00
1.490000000000000000e+03,7.159185834058852151e+02,1.204125157943114921e+01,-4.509079058322950750e+00
1.491000000000000000e+03,7.131728917388580840e+02,1.210030818353391524e+01,-4.062111569396682498e+00
1.492000000000000000e+03,7.104034553452977434e+02,1.216144254653517010e+01,-3.623205873604421257e+00
1.493000000000000000e+03,7.076108583878601621e+02,1.222458873461328643e+01,-3.192500192571142925e+00
1.494000000000000000e+03,7.047949400250540748e+02,1.228960678699655240e+01,-2.770116508308177128e+00
1.495000000000000000e+03,7.019570221518076778e+02,1.235657973702614143e+01,-2.356180626347027740e+00
1.496000000000000000e+03,6.990976817659040989e+02,1.242544232686989503e+01,-1.950804367773780745e+00
1.497000000000000000e+03,6.962182361479073052e+02,1.249605525963889185e+01,-1.554063305472562773e+00
1.498000000000000000e+03,6.933185152296940714e+02,1.256850222015910568e+01,-1.166063607449769446e+00
1.499000000000000000e+03,6.903998319017066478e+02,1.264264433315040215e+01,-7.868974953608289802e-01
1.500000000000000000e+03,6.874627543840340422e+02,1.271849144006513477e+01,-4.166655332369545994e-01
1.501000000000000000e+03,6.845078479373063374e+02,1.279597938512207023e+01,-5.546916483350999155e-02
1.502000000000000000e+03,6.815371573143767137e+02,1.287504444482109811e+01,2.966116976029350982e-01
1.503000000000000000e+03,6.785497541833474315e+02,1.295569740167698214e+01,6.394813892923555398e-01
1.504000000000000000e+03,6.755469360415530673e+02,1.303780071143929220e+01,9.730878393383001201e-01
1.505000000000000000e+03,6.725299985946986681e+02,1.312143977951829399e+01,1.297348304779025741e+00
1.506000000000000000e+03,6.694987507003316978e+02,1.320640316233655476e+01,1.612186489447705817e+00
1.507000000000000000e+03,6.664537421257023198e+02,1.329277661235921748e+01,1.917525109516857063e+00
1.508000000000000000e+03,6.633962636200515135e+02,1.338049753555583088e+01,2.213271033852574288e+00
1.509000000000000000e+03,6.603268618638593352e+02,1.346942924254679674e+01,2.499456362928283326e+00
1.510000000000000000e+03,6.572460821075677586e+02,1.355958371218739700e+01,2.775881991298143170e+00
1.511000000000000000e+03,6.541544682497869871e+02,1.365089881759258539e+01,3.042644819879660734e+00
1.512000000000000000e+03,6.510547906049768017e+02,1.374338683335542477e+01,3.299692211795069330e+00
1.513000000000000000e+03,6.479461054855843258e+02,1.383691166146248719e+01,3.547044754896019558e+00
1.514000000000000000e+03,6.448304383486065490e+02,1.393141159465904622e+01,3.784573487220828980e+00
1.515000000000000000e+03,6.417090710690334845e+02,1.402697356726742939e+01,4.012371172883677950e+00
1.516000000000000000e+03,6.385817994651154095e+02,1.412346186846137819e+01,4.230306759644901327e+00
1.517000000000000000e+03,6.354499036378850860e+02,1.422081516174958615e+01,4.438396655661669854e+00
1.518000000000000000e+03,6.323146629373546830e+02,1.431897222317141249e+01,4.636656212918075504e+00
1.519000000000000000e+03,6.291758709302959005e+02,1.441794619195782801e+01,4.825099723584027167e+00
1.520000000000000000e+03,6.260348057444989536e+02,1.451760179616048596e+01,5.003591904301966764e+00
1.521000000000000000e+03,6.228920024768976873e+02,1.461795237200186293e+01,5.172219174650584783e+00
1.522000000000000000e+03,6.197479958529388568e+02,1.471901134569938563e+01,5.330992629785019865e+00
1.523000000000000000e+03,6.166033203245601726e+02,1.482056945901639722e+01,5.479773782252488346e+00
1.524000000000000000e+03,6.134592527316376618e+02,1.492264030104255035e+01,5.618645841732917035e+00
1.525000000000000000e+03,6.103163272767563967e+02,1.502516327745659552e+01,5.747616688953799624e+00
1.526000000000000000e+03,6.071758207506439931e+02,1.512815211727405185e+01,5.866693131278752027e+00
1.527000000000000000e+03,6.040375249456112670e+02,1.523154635458237749e+01,5.975955158719346016e+00
1.528000000000000000e+03,6.009027170068296755e+02,1.533521132276621302e+01,6.075333175369386218e+00
1.529000000000000000e+03,5.977726744087791531e+02,1.543916091747506769e+01,6.164979281261668831e+00
1.530000000000000000e+03,5.946471899316912868e+02,1.554333482208588180e+01,6.244747479646407307e+00
1.531000000000000000e+03,5.915275420128134556e+02,1.564767275816287118e+01,6.314713472191216148e+00
1.532000000000000000e+03,5.884135245973192241e+02,1.575218873591668434e+01,6.374951892102088458e+00
1.533000000000000000e+03,5.853071600511877932e+02,1.585667402341530163e+01,6.425462050165317685e+00
1.534000000000000000e+03,5.822082438858805062e+02,1.596121693454865209e+01,6.466316449959654378e+00
1.535000000000000000e+03,5.791173151071390066e+02,1.606575728574904716e+01,6.497512278488592585e+00
1.536000000000000000e+03,5.760356563127395475e+02,1.617016064646943363e+01,6.519045665982355686e+00
1.537000000000000000e+03,5.729623235390356513e+02,1.627436684592145610e+01,6.530985946119058028e+00
1.538000000000000000e+03,5.699000868561313382e+02,1.637846422357508303e+01,6.533401404164522752e+00
1.539000000000000000e+03,5.668487473990307990e+02,1.648224408592184531e+01,6.526359281780334420e+00
1.540000000000000000e+03,5.638088502721167288e+02,1.658579475075331189e+01,6.510000038499168085e+00
1.541000000000000000e+03,5.607809420768188602e+02,1.668898174770658471e+01,6.484240332366856485e+00
1.542000000000000000e+03,5.577670561248445438e+02,1.679181909382867843e+01,6.449292819749977923e+00
1.543000000000000000e+03,5.547662571493438008e+02,1.689417226291126539e+01,6.405146368058090900e+00
1.544000000000000000e+03,5.517805818889057718e+02,1.699612946109761324e+01,6.351937343879120235e+00
1.545000000000000000e+03,5.488090986692774322e+02,1.709748182751329537e+01,6.289726851526546092e+00
1.546000000000000000e+03,5.458538479827197989e+02,1.719824322242232739e+01,6.218574996996649951e+00
1.547000000000000000e+03,5.429153871899214892e+02,1.729842745291026418e+01,6.138540896083769738e+00
1.548000000000000000e+03,5.399927905944007307e+02,1.739797401109604280e+01,6.049756939151616386e+00
1.549000000000000000e+03,5.370881048893442085e+02,1.749674806862402576e+01,5.952280287557988103e+00
1.550000000000000000e+03,5.342011512893365079e+02,1.759476323993791880e+01,5.846167139230185938e+00
1.551000000000000000e+03,5.313324952883333481e+02,1.769195886121860184e+01,5.731546813010167440e+00
1.552000000000000000e+03,5.284827024852374961e+02,1.778827440061784770e+01,5.608472701387804626e+00
1.553000000000000000e+03,5.256530828835323064e+02,1.788372354974657341e+01,5.477145594643479498e+00
1.554000000000000000e+03,5.228427212585162351e+02,1.797824565271246300e+01,5.337542592121326201e+00
1.555000000000000000e+03,5.200529325882837384e+02,1.807170570082805483e+01,5.189862651006724725e+00
1.556000000000000000e+03,5.172842918570971733e+02,1.816419135236083804e+01,5.034155316731739660e+00
1.557000000000000000e+03,5.145373766686903991e+02,1.825564164607700235e+01,4.870617760003465690e+00
1.558000000000000000e+03,5.118127672945598761e+02,1.834592125233078619e+01,4.699297764199807048e+00
1.559000000000000000e+03,5.091110467198010952e+02,1.843511749295110747e+01,4.520390763127255518e+00
1.560000000000000000e+03,5.064320581240651222e+02,1.852309479867746944e+01,4.333868572884452597e+00
1.561000000000000000e+03,5.037763900477140737e+02,1.860986598539698278e+01,4.140073455325502749e+00
1.562000000000000000e+03,5.011453764307665324e+02,1.869536948043445435e+01,3.938975569365940732e+00
1.563000000000000000e+03,4.985381263997271049e+02,1.877961783014758623e+01,3.730767035124737951e+00
1.564000000000000000e+03,4.959567222399053321e+02,1.886254918257920110e+01,3.515564923394931540e+00
1.565000000000000000e+03,4.934002789283327957e+02,1.894410153891866955e+01,3.293559782935206126e+00
1.566000000000000000e+03,4.908701421023907301e+02,1.902421274877450230e+01,3.064792886824580176e+00
1.567000000000000000e+03,4.883654327142680245e+02,1.910296901801027758e+01,2.829453272872081371e+00
1.568000000000000000e+03,4.858875024338685762e+02,1.918023362289607192e+01,2.587580734322874942e+00
1.569000000000000000e+03,4.834369634252928449e+02,1.925594393057747311e+01,2.339437117102300956e+00
1.570000000000000000e+03,4.810129458095163955e+02,1.933018565086444696e+01,2.085135054838779478e+00
1.571000000000000000e+03,4.786175530633877315e+02,1.940274729434218770e+01,1.824741944156613060e+00
1.572000000000000000e+03,4.762491789800718038e+02,1.947378847430618265e+01,1.558421048354346361e+00
1.573000000000000000e+03,4.739091907535567998e+02,1.954317159627367673e+01,1.286334981334140704e+00
1.574000000000000000e+03,4.715982161873436667e+02,1.961083313507380055e+01,1.008660576147769605e+00
1.575000000000000000e+03,4.693161437149323660e+02,1.967685788701846406e+01,7.255517743992520030e-01
1.576000000000000000e+03,4.670628649822128864e+02,1.974118194090633338e+01,4.371916233695233300e-01
1.577000000000000000e+03,4.648397599918663445e+02,1.980374118661192284e+01,1.437254633531188652e-01
1.578000000000000000e+03,4.626467268723709481e+02,1.986461982376207658e+01,-1.546573723030948699e-01
1.579000000000000000e+03,4.604844095842041725e+02,1.992367907675181726e+01,-4.578126463440818084e-01
1.580000000000000000e+03,4.583519702508208411e+02,1.998092847235180258e+01,-7.655817940687537071e-01
1.581000000000000000e+03,4.562508019894830795e+02,2.003637732365922020e+01,-1.077814181495036827e+00
1.582000000000000000e+03,4.541808161170010294e+02,2.009003472664432266e+01,-1.394359660862899197e+00
1.583000000000000000e+03,4.521419272929413751e+02,2.014176104429430936e+01,-1.715075977235219096e+00
1.584000000000000000e+03,4.501340535378461709e+02,2.019163918460662188e+01,-2.039806472456401121e+00
1.585000000000000000e+03,4.481571162514932212e+02,2.023952905993323270e+01,-2.368402342728692656e+00
1.586000000000000000e+03,4.462125253562209082e+02,2.028551312142791474e+01,-2.700730044815500719e+00
1.587000000000000000e+03,4.442994665028263057e+02,2.032952507484779048e+01,-3.036611871506876170e+00
1.588000000000000000e+03,4.424178713390367079e+02,2.037149839021107667e+01,-3.375889049793596275e+00
1.589000000000000000e+03,4.405684175280412660e+02,2.041151481156218850e+01,-3.718405384759529753e+00
1.590000000000000000e+03,4.387510436420585620e+02,2.044950732934580273e+01,-4.063996101326373456e+00
1.591000000000000000e+03,4.369656917434056140e+02,2.048548294664095692e+01,-4.412502675609814240e+00
1.592000000000000000e+03,4.352130499655198719e+02,2.051937416425661453e+01,-4.763754250895869014e+00
1.593000000000000000e+03,4.334923248438811925e+02,2.055118749093941943e+01,-5.117604745746373140e+00
1.594000000000000000e+03,4.318042115842617363e+02,2.058092918494494583e+01,-5.473878626866976127e+00
1.595000000000000000e+03,4.301486663932297461e+02,2.060853099572316438e+01,-5.832415442746020418e+00
1.596000000000000000e+03,4.285249064958188683e+02,2.063407293071876580e+01,-6.193047526635121258e+00
1.597000000000000000e+03,4.269343804027683973e+02,2.065748622853714167e+01,-6.555614827629391961e+00
1.598000000000000000e+03,4.253763125522311270e+02,2.067877612597655812e+01,-6.919950039230126748e+00
1.599000000000000000e+03,4.238499310133369704e+02,2.069794760017680346e+01,-7.285886004772816449e+00
1.600000000000000000e+03,4.223574377514964908e+02,2.071493111088473782e+01,-7.653263122852791867e+00
1.601000000000000000e+03,4.208965833501202951e+02,2.072980534896653637e+01,-8.021929528655478592e+00
1.602000000000000000e+03,4.194680936459255349e+02,2.074250015354637711e+01,-8.391734252722518050e+00
1.603000000000000000e+03,4.180719559318065421e+02,2.075294507998450300e+01,-8.762519170591557938e+00
1.604000000000000000e+03,4.167081611980282787e+02,2.076129218648166841e+01,-9.134133632385946555e+00
1.605000000000000000e+03,4.153767041418075223e+02,2.076739623942995294e+01,-9.506456719587220050e+00
1.606000000000000000e+03,4.140768406128482297e+02,2.077133450638028833e+01,-9.879293266222548553e+00
1.607000000000000000e+03,4.128093153071931170e+02,2.077303547412612517e+01,-1.025244809509883659e+01
1.608000000000000000e+03,4.115733915217608114e+02,2.077250161690278318e+01,-1.062589678721515796e+01
1.609000000000000000e+03,4.103690788444338295e+02,2.076973513970199647e+01,-1.099931784748491204e+01
1.610000000000000000e+03,4.091963905920731577e+02,2.076481223420108080e+01,-1.137268673489919557e+01
1.611000000000000000e+03,4.080553438088333564e+02,2.075780882230584012e+01,-1.174568179276270286e+01
1.612000000000000000e+03,4.069459592621630009e+02,2.074857778730665103e+01,-1.211827827900870069e+01
1.613000000000000000e+03,4.058675188738807265e+02,2.073719451139686143e+01,-1.249022855284925804e+01
1.614000000000000000e+03,4.048200508362210712e+02,2.072373410705254315e+01,-1.286135908026706076e+01
